"","list_name","name","label","district","subcounty","origin","level_1","settlement"
"2623","water.source.list","borehole","Tubewell/borehole (handpump)","","","","",""
"2624","water.source.list","protected.well","Protected dug well","","","","",""
"2625","water.source.list","protected.spring","Protected spring","","","","",""
"2626","water.source.list","protected.rainwater.tank","Protected water tank","","","","",""
"2627","water.source.list","unprotected.well","Unprotected dug well","","","","",""
"2628","water.source.list","unprotected.spring","Unprotected spring","","","","",""
"2629","water.source.list","surface.water","Surface water (river, dam, lake, pond, stream, canal)","","","","",""
"2630","water.source.list","unprotected.rainwater.tank","Unprotected water tank","","","","",""
"2631","water.source.list","bottled.water","Bottled water","","","","",""
"2632","water.source.list","water.carts","Water carts, donkey carts, etc.","","","","",""
"2633","water.source.list","water.truck","Water trucking","","","","",""
"2634","water.source.list","other","Other","","","","",""
"2635","water.source.list","none","None","","","","",""
"2636","water.source.list","no.answer","I don't know or I don't want to answer","","","","",""
"2637","","","","","","","",""
"2638","yn.dk.list","yes","Yes","","","","",""
"2639","yn.dk.list","no","No","","","","",""
"2640","yn.dk.list","no.answer","I don't know or I don't want to answer","","","","",""
"2641","","","","","","","",""
"2642","water.coping.list","reduce.drinking","Reduce drinking water consumption","","","","",""
"2643","water.coping.list","reduce.bathing","Reduce water consumption for hygiene practices (e.g. bathe less)","","","","",""
"2644","water.coping.list","spend.money","Spend money usually spent on other things to buy water","","","","",""
"2645","water.coping.list","further.water.point","Go fetch water from a more distant water point than the usual one","","","","",""
"2646","water.coping.list","debt.borrow","Receive water on credit or borrow water","","","","",""
"2647","water.coping.list","use.non.drinking.water","Drink water usually used for cleaning or other purposes than drinking","","","","",""
"2648","water.coping.list","other","Other","","","","",""
"2649","water.coping.list","none","We didn't use any coping mechanisms","","","","",""
"2650","water.coping.list","no.answer","I don't know or I don't want to answer","","","","",""
"2651","","","","","","","",""
"2652","piped.water.issues.list","limited.time.availability","Water is only available at set times","","","","",""
"2653","piped.water.issues.list","limited.quantity.availability","Water is only available in limited amounts","","","","",""
"2654","piped.water.issues.list","damaged.infrastructure","Damaged infrastructure","","","","",""
"2655","piped.water.issues.list","price","The price of water is too high","","","","",""
"2656","piped.water.issues.list","poor.water.quality","Water quality issues (looks dirty, is salty, tastes bad, smells bad)","","","","",""
"2657","piped.water.issues.list","other","Other","","","","",""
"2658","piped.water.issues.list","none","No issues","","","","",""
"2659","piped.water.issues.list","no.answer","I don't know or I don't want to answer","","","","",""
"2660","","","","","","","",""
"2661","water.collection.time.list","30.min.or.less","30 min or less","","","","",""
"2662","water.collection.time.list","above.30mins.below.1hr","More than 30 min, up to 1 hour","","","","",""
"2663","water.collection.time.list","more.than.1hr","More than 1 hour","","","","",""
"2664","water.collection.time.list","no.answer","I don't know or I don't want to answer","","","","",""
"2665","","","","","","","",""
"2666","water.collection.issue.list","distance","Distance is a problem","","","","",""
"2667","water.collection.issue.list","queuing","Queuing time is a problem","","","","",""
"2668","water.collection.issue.list","distance.queuing","Both distance and queuing time are a problem","","","","",""
"2669","water.collection.issue.list","none","No problem","","","","",""
"2670","water.collection.issue.list","no.answer","I don't know or I don't want to answer","","","","",""
"2671","","","","","","","",""
"2672","water.collection.frequency.list","every.day","Every day","","","","",""
"2673","water.collection.frequency.list","between.3.6.times.week","Between three to six times a week","","","","",""
"2674","water.collection.frequency.list","once.twice.week","Once or twice a week","","","","",""
"2675","water.collection.frequency.list","less.once.week","Less than once a week","","","","",""
"2676","water.collection.frequency.list","no.answer","I don't know or I don't want to answer","","","","",""
"2677","","","","","","","",""
"2678","hh.latrine.list","yes","Yes","","","","",""
"2679","hh.latrine.list","under.construction","It is under construction","","","","",""
"2680","hh.latrine.list","no","No","","","","",""
"2681","hh.latrine.list","no.answer","I don't know or I don't want to answer","","","","",""
"2682","","","","","","","",""
"2683","latrine.access.list","all.members","All members have access and use it","","","","",""
"2684","latrine.access.list","all.access.some.use","All members have access but only some use it","","","","",""
"2685","latrine.access.list","some.members","Only some members have access to a latrine","","","","",""
"2686","latrine.access.list","no.members","No members have access to a latrine","","","","",""
"2687","latrine.access.list","no.answer","I don't know or I don't want to answer","","","","",""
"2688","","","","","","","",""
"2689","latrine.access.problem.list","facility.distance","Facilities are too far away","","","","",""
"2690","latrine.access.problem.list","not.enough.facilities","There are not enough other latrine facilities/too crowded","","","","",""
"2691","latrine.access.problem.list","absence.water","Absence/insufficiency of water","","","","",""
"2692","latrine.access.problem.list","unclean.unhygenic","Latrines are unclean/unhygienic","","","","",""
"2693","latrine.access.problem.list","lack.privacy","Lack of privacy/no separation between men and women","","","","",""
"2694","latrine.access.problem.list","unsafe","It is not safe (e.g. no door, no lock)","","","","",""
"2695","latrine.access.problem.list","cesspit.full","Cesspit is full","","","","",""
"2696","latrine.access.problem.list","blocked.pipes","Pipes are blocked","","","","",""
"2697","latrine.access.problem.list","sewage.connection.blocked","Connection to sewage blocked","","","","",""
"2698","latrine.access.problem.list","damaged.structure","Structure is damaged (ex: due to storm)","","","","",""
"2699","latrine.access.problem.list","too.young","Some members of the household too young to use","","","","",""
"2700","latrine.access.problem.list","no.hh.latrine","Lack of a household latrine","","","","",""
"2701","latrine.access.problem.list","other","Other","","","","",""
"2702","latrine.access.problem.list","no.answer","I don't know or I don't want to answer","","","","",""
"2703","","","","","","","",""
"2704","no.latrine.access.who.list","female.child","female child","","","","",""
"2705","no.latrine.access.who.list","male.child","male child","","","","",""
"2706","no.latrine.access.who.list","female.adult","female adult","","","","",""
"2707","no.latrine.access.who.list","male.adult","male adult","","","","",""
"2708","no.latrine.access.who.list","no.answer","I don't know or I don't want to answer","","","","",""
"2709","","","","","","","",""
"2710","soap.list","yes.saw.soap","Yes (saw soap)","","","","",""
"2711","soap.list","yes.no.soap.visible","Yes (but did not see soap)","","","","",""
"2712","soap.list","no","No","","","","",""
"2713","","","","","","","",""
"2714","no.soap.why.list","unavailable.at.market","It is unavailable at the local market","","","","",""
"2715","no.soap.why.list","use.substitute","We prefer a substitute (e.g. ash)","","","","",""
"2716","no.soap.why.list","waiting.for.distribution","We are waiting for the next distribution","","","","",""
"2717","no.soap.why.list","market.too.far","The market is too far","","","","",""
"2718","no.soap.why.list","cant.afford","We cannot afford it","","","","",""
"2719","no.soap.why.list","soap.not.necessary","Soap is not necessary","","","","",""
"2720","no.soap.why.list","other","Other","","","","",""
"2721","no.soap.why.list","no.answer","I don't know or I don't want to answer","","","","",""
"2722","","","","","","","",""
"2723","handwash.occasions.list","dirty.hands","When my hands are dirty","","","","",""
"2724","handwash.occasions.list","before.cooking","Before preparing food","","","","",""
"2725","handwash.occasions.list","after.defecating","After defecating","","","","",""
"2726","handwash.occasions.list","before.eating","Before eating","","","","",""
"2727","handwash.occasions.list","after.eating","After eating","","","","",""
"2728","handwash.occasions.list","before.feeding.baby","Before feeding baby","","","","",""
"2729","handwash.occasions.list","after.cleaning.baby","After disposing of baby's feces","","","","",""
"2730","handwash.occasions.list","before.praying","Before praying","","","","",""
"2731","handwash.occasions.list","none","I do not wash my hands","","","","",""
"2732","handwash.occasions.list","no.answer","I don't know or I don't want to answer","","","","",""
"2733","handwash.occasions.list","other","Other","","","","",""
"2734","","","","","","","",""
"2735","hygiene.promotion.last.list","one.week","Within one week","","","","",""
"2736","hygiene.promotion.last.list","one.month","Over 1 week to a month ago","","","","",""
"2737","hygiene.promotion.last.list","3.months","Over 1 month to 3 months ago","","","","",""
"2738","hygiene.promotion.last.list","6.months","Over 3 months to 6 months ago","","","","",""
"2739","hygiene.promotion.last.list","1.year","Over 6 months to 1 year ago","","","","",""
"2740","hygiene.promotion.last.list","more.than.1.year","Over 1 year ago","","","","",""
"2741","hygiene.promotion.last.list","never","Never","","","","",""
"2742","hygiene.promotion.last.list","no.answer","I don't know or I don't want to answer","","","","",""
"2743","","","","","","","",""
"2744","primary.livelihoods.list","agriculture","Agriculture","","","","",""
"2745","primary.livelihoods.list","livestock","Livestock","","","","",""
"2746","primary.livelihoods.list","fishery","Fishery","","","","",""
"2747","primary.livelihoods.list","trade","Trade","","","","",""
"2748","primary.livelihoods.list","remittance","Remittance","","","","",""
"2749","primary.livelihoods.list","salary","Regular salaried employment","","","","",""
"2750","primary.livelihoods.list","small.business","Small business","","","","",""
"2751","primary.livelihoods.list","casual.labour","Casual wage labour","","","","",""
"2752","primary.livelihoods.list","selling.natural.resources","Selling of natural resources (charcoal, grass, firewood)","","","","",""
"2753","primary.livelihoods.list","beekeeping","Beekeeping","","","","",""
"2754","primary.livelihoods.list","other","Other","","","","",""
"2755","primary.livelihoods.list","none","No access to livelihoods","","","","",""
"2756","primary.livelihoods.list","no.answer","I don't know or I don't want to answer","","","","",""
"2757","","","","","","","",""
"2758","livelihoods.coping.strategies.list","spent.savings","Spent savings","","","","",""
"2759","livelihoods.coping.strategies.list","support.from.friends.relatives","Received support from friends/relatives","","","","",""
"2760","livelihoods.coping.strategies.list","selling.assets","Sold assets","","","","",""
"2761","livelihoods.coping.strategies.list","charitable.donations","Received charitable donations","","","","",""
"2762","livelihoods.coping.strategies.list","debt","Borrowed money","","","","",""
"2763","livelihoods.coping.strategies.list","government.aid","Received government aid","","","","",""
"2764","livelihoods.coping.strategies.list","humanitarian.aid","Received humanitarian aid","","","","",""
"2765","livelihoods.coping.strategies.list","reduce.spending","Reduced spending on non-food expenditures, such as health or education","","","","",""
"2766","livelihoods.coping.strategies.list","sold.assistance","Sold some assistance items received","","","","",""
"2767","livelihoods.coping.strategies.list","other","Other","","","","",""
"2768","livelihoods.coping.strategies.list","none","Did not engage in any other activity to support the household","","","","",""
"2769","livelihoods.coping.strategies.list","no.answer","I don't know or I don't want to answer","","","","",""
"2770","","","","","","","",""
"2771","agricultural.land.how.list","own.land","The household owns the land","","","","",""
"2772","agricultural.land.how.list","households.land","The household uses land allotted to them by OPM (for free)","","","","",""
"2773","agricultural.land.how.list","free.access","The household accesses someone else's land for free","","","","",""
"2774","agricultural.land.how.list","rent.access","The household pays a fee to access someone else's land","","","","",""
"2775","agricultural.land.how.list","illegal.access","The household uses land where we have not been granted access","","","","",""
"2776","agricultural.land.how.list","other","Other","","","","",""
"2777","agricultural.land.how.list","no.answer","I don't know or I don't want to answer","","","","",""
"2778","","","","","","","",""
"2779","no.cultivation.why.list","poor.season","The planting season was not good in 2017","","","","",""
"2780","no.cultivation.why.list","lack.seeds","Lack of seeds","","","","",""
"2781","no.cultivation.why.list","lack.fertilizer","Lack of fertilizer","","","","",""
"2782","no.cultivation.why.list","lack.tools","Lack of tools","","","","",""
