loop_position,capacity,journeys,litres,_index,_parent_table_name,_parent_index,_submission__id,_submission__uuid,_submission__submission_time,_submission__validation_status
1,20.0,1,20,20589,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5212,2856172,55f15b3b-7d6d-4a48-a9f0-fc802643bfba,2018-06-11T18:29:47,
2,5.0,5,25,20590,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5212,2856172,55f15b3b-7d6d-4a48-a9f0-fc802643bfba,2018-06-11T18:29:47,
3,3.0,5,15,20591,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5212,2856172,55f15b3b-7d6d-4a48-a9f0-fc802643bfba,2018-06-11T18:29:47,
4,3.0,5,15,20592,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5212,2856172,55f15b3b-7d6d-4a48-a9f0-fc802643bfba,2018-06-11T18:29:47,
5,3.0,5,15,20593,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5212,2856172,55f15b3b-7d6d-4a48-a9f0-fc802643bfba,2018-06-11T18:29:47,
1,20.0,4,80,20594,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5213,2856170,b6b8f9fa-7e1f-4f2c-afbd-f8dbf67cb2f6,2018-06-11T18:29:40,
1,20.0,2,40,20595,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5214,2856169,1625a22c-08b1-4053-8d30-86c7b247a9c0,2018-06-11T18:29:37,
2,40.0,1,40,20596,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5214,2856169,1625a22c-08b1-4053-8d30-86c7b247a9c0,2018-06-11T18:29:37,
1,20.0,2,40,20597,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5215,2856168,501fba58-965c-47fe-9b13-738b1fc6d2c2,2018-06-11T18:29:33,
2,20.0,2,40,20598,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5215,2856168,501fba58-965c-47fe-9b13-738b1fc6d2c2,2018-06-11T18:29:33,
3,20.0,2,40,20599,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5215,2856168,501fba58-965c-47fe-9b13-738b1fc6d2c2,2018-06-11T18:29:33,
4,20.0,2,40,20600,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5215,2856168,501fba58-965c-47fe-9b13-738b1fc6d2c2,2018-06-11T18:29:33,
1,20.0,4,80,20601,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5216,2856167,59d05831-0cac-4a8f-9bec-e68cfa9f25bd,2018-06-11T18:29:18,
1,20.0,2,40,20602,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5217,2856166,1f222258-33b8-45dd-a9a5-1b70ec7b8671,2018-06-11T18:28:47,
2,20.0,2,40,20603,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5217,2856166,1f222258-33b8-45dd-a9a5-1b70ec7b8671,2018-06-11T18:28:47,
3,20.0,2,40,20604,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5217,2856166,1f222258-33b8-45dd-a9a5-1b70ec7b8671,2018-06-11T18:28:47,
1,20.0,1,20,20605,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5218,2856165,84937584-c5f4-4b98-891d-e216bc968b14,2018-06-11T18:28:35,
2,20.0,1,20,20606,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5218,2856165,84937584-c5f4-4b98-891d-e216bc968b14,2018-06-11T18:28:35,
3,10.0,1,10,20607,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5218,2856165,84937584-c5f4-4b98-891d-e216bc968b14,2018-06-11T18:28:35,
1,20.0,3,60,20608,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5219,2856164,b4385b61-a1ab-425c-8867-831afbe7f7ca,2018-06-11T18:28:33,
2,10.0,3,30,20609,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5219,2856164,b4385b61-a1ab-425c-8867-831afbe7f7ca,2018-06-11T18:28:33,
3,10.0,3,30,20610,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5219,2856164,b4385b61-a1ab-425c-8867-831afbe7f7ca,2018-06-11T18:28:33,
1,20.0,1,20,20611,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5220,2856163,e9a11d91-afbc-4d40-8542-9197e915c22b,2018-06-11T18:28:30,
1,10.0,2,20,20612,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5221,2856162,c531d159-2fdb-4e7f-a3c6-d73c8770f099,2018-06-11T18:28:24,
1,20.0,1,20,20613,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5222,2856161,588f56a3-f235-4a5e-bb06-d98fed191e61,2018-06-11T18:27:38,
2,10.0,1,10,20614,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5222,2856161,588f56a3-f235-4a5e-bb06-d98fed191e61,2018-06-11T18:27:38,
3,5.0,1,5,20615,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5222,2856161,588f56a3-f235-4a5e-bb06-d98fed191e61,2018-06-11T18:27:38,
1,20.0,3,60,20616,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5223,2856160,fdbd7273-fb75-495d-93af-9196eaeb0ad0,2018-06-11T18:27:35,
2,10.0,3,30,20617,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5223,2856160,fdbd7273-fb75-495d-93af-9196eaeb0ad0,2018-06-11T18:27:35,
1,20.0,2,40,20618,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5224,2856159,6cae81cb-8a7d-452f-a2cd-4d23e766d38d,2018-06-11T18:27:33,
1,20.0,1,20,20619,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5225,2856158,a6b2c154-11de-4bfc-8d24-f9431b9c6fda,2018-06-11T18:27:30,
2,40.0,2,80,20620,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5225,2856158,a6b2c154-11de-4bfc-8d24-f9431b9c6fda,2018-06-11T18:27:30,
3,60.0,3,180,20621,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5225,2856158,a6b2c154-11de-4bfc-8d24-f9431b9c6fda,2018-06-11T18:27:30,
1,20.0,2,40,20622,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5226,2856157,8d9254dc-1192-4f0c-804c-4a0774f2641a,2018-06-11T18:27:28,
2,40.0,2,80,20623,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5226,2856157,8d9254dc-1192-4f0c-804c-4a0774f2641a,2018-06-11T18:27:28,
3,60.0,3,180,20624,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5226,2856157,8d9254dc-1192-4f0c-804c-4a0774f2641a,2018-06-11T18:27:28,
4,80.0,4,320,20625,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5226,2856157,8d9254dc-1192-4f0c-804c-4a0774f2641a,2018-06-11T18:27:28,
1,20.0,1,20,20626,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5227,2856156,1ef9d9aa-3660-49fa-b01f-fdb5d66b98f3,2018-06-11T18:27:25,
2,40.0,2,80,20627,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5227,2856156,1ef9d9aa-3660-49fa-b01f-fdb5d66b98f3,2018-06-11T18:27:25,
1,20.0,1,20,20628,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5228,2856155,142ef496-ee61-42b2-a426-d4f26f046948,2018-06-11T18:27:22,
2,40.0,2,80,20629,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5228,2856155,142ef496-ee61-42b2-a426-d4f26f046948,2018-06-11T18:27:22,
1,20.0,1,20,20630,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5229,2856154,5e773c49-7b68-437c-beb3-a9d4d27cb9cb,2018-06-11T18:27:19,
2,20.0,2,40,20631,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5229,2856154,5e773c49-7b68-437c-beb3-a9d4d27cb9cb,2018-06-11T18:27:19,
3,20.0,1,20,20632,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5229,2856154,5e773c49-7b68-437c-beb3-a9d4d27cb9cb,2018-06-11T18:27:19,
4,20.0,1,20,20633,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5229,2856154,5e773c49-7b68-437c-beb3-a9d4d27cb9cb,2018-06-11T18:27:19,
5,20.0,1,20,20634,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5229,2856154,5e773c49-7b68-437c-beb3-a9d4d27cb9cb,2018-06-11T18:27:19,
1,20.0,2,40,20635,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5230,2856153,a40178e9-d30d-4723-b9f3-c34d07dc2e72,2018-06-11T18:27:14,
2,10.0,2,20,20636,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5230,2856153,a40178e9-d30d-4723-b9f3-c34d07dc2e72,2018-06-11T18:27:14,
3,10.0,2,20,20637,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5230,2856153,a40178e9-d30d-4723-b9f3-c34d07dc2e72,2018-06-11T18:27:14,
4,5.0,2,10,20638,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5230,2856153,a40178e9-d30d-4723-b9f3-c34d07dc2e72,2018-06-11T18:27:14,
1,20.0,1,20,20639,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5231,2856152,45e14324-da8b-44e3-bcf4-5b6a6f7c90ce,2018-06-11T18:27:13,
2,40.0,2,80,20640,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5231,2856152,45e14324-da8b-44e3-bcf4-5b6a6f7c90ce,2018-06-11T18:27:13,
3,60.0,3,180,20641,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5231,2856152,45e14324-da8b-44e3-bcf4-5b6a6f7c90ce,2018-06-11T18:27:13,
1,20.0,1,20,20642,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5232,2856151,bb347b54-5957-473e-8482-a1c2eaaafcf7,2018-06-11T18:27:10,
1,20.0,2,40,20643,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5233,2856150,03cc03d9-0bb5-4ef9-aa66-95cc0d3c6916,2018-06-11T18:27:10,
2,5.0,2,10,20644,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5233,2856150,03cc03d9-0bb5-4ef9-aa66-95cc0d3c6916,2018-06-11T18:27:10,
3,5.0,2,10,20645,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5233,2856150,03cc03d9-0bb5-4ef9-aa66-95cc0d3c6916,2018-06-11T18:27:10,
1,20.0,2,40,20646,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5234,2856149,67979722-fe4f-4e32-b7bc-18f5626d861a,2018-06-11T18:27:07,
2,20.0,2,40,20647,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5234,2856149,67979722-fe4f-4e32-b7bc-18f5626d861a,2018-06-11T18:27:07,
3,5.0,2,10,20648,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5234,2856149,67979722-fe4f-4e32-b7bc-18f5626d861a,2018-06-11T18:27:07,
4,5.0,2,10,20649,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5234,2856149,67979722-fe4f-4e32-b7bc-18f5626d861a,2018-06-11T18:27:07,
5,3.0,2,6,20650,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5234,2856149,67979722-fe4f-4e32-b7bc-18f5626d861a,2018-06-11T18:27:07,
1,20.0,1,20,20651,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5235,2856148,bf995b12-4c65-4d3d-bc91-ba725e3e7bb7,2018-06-11T18:27:06,
1,20.0,1,20,20652,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5236,2856147,14c16411-6e9a-4fcf-a5f8-c6e87cf90182,2018-06-11T18:26:59,
2,20.0,1,20,20653,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5236,2856147,14c16411-6e9a-4fcf-a5f8-c6e87cf90182,2018-06-11T18:26:59,
1,20.0,1,20,20654,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5237,2855913,df122ab9-74f7-4531-9190-ddae79223827,2018-06-11T17:59:03,
2,20.0,1,20,20655,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5237,2855913,df122ab9-74f7-4531-9190-ddae79223827,2018-06-11T17:59:03,
3,20.0,1,20,20656,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5237,2855913,df122ab9-74f7-4531-9190-ddae79223827,2018-06-11T17:59:03,
4,20.0,1,20,20657,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5237,2855913,df122ab9-74f7-4531-9190-ddae79223827,2018-06-11T17:59:03,
1,20.0,1,20,20658,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5238,2855911,5424e448-0124-43ed-be43-2bb4a0b649af,2018-06-11T17:58:58,
2,20.0,1,20,20659,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5238,2855911,5424e448-0124-43ed-be43-2bb4a0b649af,2018-06-11T17:58:58,
3,20.0,1,20,20660,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5238,2855911,5424e448-0124-43ed-be43-2bb4a0b649af,2018-06-11T17:58:58,
1,20.0,1,20,20661,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5239,2855909,008ff01c-1657-48e1-b316-a0f4942305a1,2018-06-11T17:58:53,
2,10.0,1,10,20662,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5239,2855909,008ff01c-1657-48e1-b316-a0f4942305a1,2018-06-11T17:58:53,
3,20.0,1,20,20663,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5239,2855909,008ff01c-1657-48e1-b316-a0f4942305a1,2018-06-11T17:58:53,
1,20.0,1,20,20664,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5240,2855908,0456cae4-febd-4cff-82fa-469f72d9803a,2018-06-11T17:58:49,
2,20.0,1,20,20665,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5240,2855908,0456cae4-febd-4cff-82fa-469f72d9803a,2018-06-11T17:58:49,
3,20.0,1,20,20666,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5240,2855908,0456cae4-febd-4cff-82fa-469f72d9803a,2018-06-11T17:58:49,
1,20.0,1,20,20667,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5241,2855905,e35d700a-a60c-44ed-b020-67396bc846b5,2018-06-11T17:58:39,
2,10.0,1,10,20668,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5241,2855905,e35d700a-a60c-44ed-b020-67396bc846b5,2018-06-11T17:58:39,
1,20.0,1,20,20669,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5242,2855901,ba2b7fed-3760-48b7-a618-2e8811a09213,2018-06-11T17:58:19,
2,10.0,1,10,20670,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5242,2855901,ba2b7fed-3760-48b7-a618-2e8811a09213,2018-06-11T17:58:19,
3,10.0,1,10,20671,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5242,2855901,ba2b7fed-3760-48b7-a618-2e8811a09213,2018-06-11T17:58:19,
1,20.0,1,20,20672,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5243,2855890,9d518ea8-1336-42dd-abb0-4b7d3eb10110,2018-06-11T17:56:47,
2,20.0,1,20,20673,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5243,2855890,9d518ea8-1336-42dd-abb0-4b7d3eb10110,2018-06-11T17:56:47,
3,20.0,1,20,20674,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5243,2855890,9d518ea8-1336-42dd-abb0-4b7d3eb10110,2018-06-11T17:56:47,
4,20.0,1,20,20675,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5243,2855890,9d518ea8-1336-42dd-abb0-4b7d3eb10110,2018-06-11T17:56:47,
5,20.0,1,20,20676,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5243,2855890,9d518ea8-1336-42dd-abb0-4b7d3eb10110,2018-06-11T17:56:47,
6,10.0,1,10,20677,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5243,2855890,9d518ea8-1336-42dd-abb0-4b7d3eb10110,2018-06-11T17:56:47,
1,20.0,1,20,20678,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5244,2855889,fe66df98-e859-47c8-a8bd-a1a8181b063d,2018-06-11T17:56:33,
2,20.0,1,20,20679,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5244,2855889,fe66df98-e859-47c8-a8bd-a1a8181b063d,2018-06-11T17:56:33,
1,20.0,1,20,20680,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5245,2855888,9a9daad1-d9ab-4d6a-a30b-61e092665711,2018-06-11T17:56:01,
2,20.0,1,20,20681,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5245,2855888,9a9daad1-d9ab-4d6a-a30b-61e092665711,2018-06-11T17:56:01,
3,10.0,1,10,20682,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5245,2855888,9a9daad1-d9ab-4d6a-a30b-61e092665711,2018-06-11T17:56:01,
4,5.0,1,5,20683,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5245,2855888,9a9daad1-d9ab-4d6a-a30b-61e092665711,2018-06-11T17:56:01,
1,20.0,1,20,20684,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5246,2855887,a7f5584a-f76f-41a9-982d-9ac79aadaa3b,2018-06-11T17:55:28,
2,20.0,1,20,20685,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5246,2855887,a7f5584a-f76f-41a9-982d-9ac79aadaa3b,2018-06-11T17:55:28,
3,20.0,1,20,20686,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5246,2855887,a7f5584a-f76f-41a9-982d-9ac79aadaa3b,2018-06-11T17:55:28,
1,20.0,2,40,20687,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5247,2855856,c38271ad-4f1a-471e-88df-2de698e7d977,2018-06-11T17:51:20,
2,20.0,2,40,20688,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5247,2855856,c38271ad-4f1a-471e-88df-2de698e7d977,2018-06-11T17:51:20,
3,5.0,1,5,20689,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5247,2855856,c38271ad-4f1a-471e-88df-2de698e7d977,2018-06-11T17:51:20,
4,5.0,1,5,20690,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5247,2855856,c38271ad-4f1a-471e-88df-2de698e7d977,2018-06-11T17:51:20,
5,5.0,1,5,20691,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5247,2855856,c38271ad-4f1a-471e-88df-2de698e7d977,2018-06-11T17:51:20,
6,5.0,1,5,20692,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5247,2855856,c38271ad-4f1a-471e-88df-2de698e7d977,2018-06-11T17:51:20,
7,5.0,1,5,20693,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5247,2855856,c38271ad-4f1a-471e-88df-2de698e7d977,2018-06-11T17:51:20,
8,5.0,1,5,20694,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5247,2855856,c38271ad-4f1a-471e-88df-2de698e7d977,2018-06-11T17:51:20,
1,20.0,1,20,20695,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5248,2855852,e8b31223-2144-43af-9ec8-b1769ae60b17,2018-06-11T17:51:06,
2,20.0,1,20,20696,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5248,2855852,e8b31223-2144-43af-9ec8-b1769ae60b17,2018-06-11T17:51:06,
3,10.0,1,10,20697,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5248,2855852,e8b31223-2144-43af-9ec8-b1769ae60b17,2018-06-11T17:51:06,
4,5.0,1,5,20698,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5248,2855852,e8b31223-2144-43af-9ec8-b1769ae60b17,2018-06-11T17:51:06,
1,20.0,2,40,20699,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5249,2855841,391d5037-e309-4624-831a-ed97762874a2,2018-06-11T17:50:11,
2,20.0,2,40,20700,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5249,2855841,391d5037-e309-4624-831a-ed97762874a2,2018-06-11T17:50:11,
3,20.0,1,20,20701,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5249,2855841,391d5037-e309-4624-831a-ed97762874a2,2018-06-11T17:50:11,
1,10.0,1,10,20702,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5250,2855840,ef708acc-1495-4130-a08d-a2b7673705cf,2018-06-11T17:50:07,
2,10.0,1,10,20703,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5250,2855840,ef708acc-1495-4130-a08d-a2b7673705cf,2018-06-11T17:50:07,
3,10.0,1,10,20704,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5250,2855840,ef708acc-1495-4130-a08d-a2b7673705cf,2018-06-11T17:50:07,
1,20.0,1,20,20705,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5251,2855838,b7ca664d-b161-430c-86a1-ad6a27580921,2018-06-11T17:50:02,
2,20.0,1,20,20706,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5251,2855838,b7ca664d-b161-430c-86a1-ad6a27580921,2018-06-11T17:50:02,
3,20.0,1,20,20707,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5251,2855838,b7ca664d-b161-430c-86a1-ad6a27580921,2018-06-11T17:50:02,
1,20.0,1,20,20708,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5252,2855826,62e119e0-3d5a-4ca3-979b-553bd3a99ef9,2018-06-11T17:49:10,
2,20.0,1,20,20709,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5252,2855826,62e119e0-3d5a-4ca3-979b-553bd3a99ef9,2018-06-11T17:49:10,
3,20.0,1,20,20710,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5252,2855826,62e119e0-3d5a-4ca3-979b-553bd3a99ef9,2018-06-11T17:49:10,
1,20.0,1,20,20711,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5253,2855825,826cfabb-c7d4-4c6e-941e-532be297b191,2018-06-11T17:49:05,
2,20.0,1,20,20712,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5253,2855825,826cfabb-c7d4-4c6e-941e-532be297b191,2018-06-11T17:49:05,
1,20.0,1,20,20713,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5254,2855823,4a8cc4ba-d953-4360-8530-e96bfddf85dc,2018-06-11T17:49:00,
1,20.0,1,20,20714,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5255,2855822,ba5d258b-c5a4-43a9-a7b6-7bbc308ff3d1,2018-06-11T17:48:55,
2,20.0,1,20,20715,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5255,2855822,ba5d258b-c5a4-43a9-a7b6-7bbc308ff3d1,2018-06-11T17:48:55,
1,20.0,1,20,20716,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5256,2855820,2c86be4a-f278-4861-8e4b-a12acada6c6c,2018-06-11T17:48:50,
2,20.0,1,20,20717,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5256,2855820,2c86be4a-f278-4861-8e4b-a12acada6c6c,2018-06-11T17:48:50,
1,20.0,1,20,20718,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5257,2855819,e9156d73-fe5a-4799-aa30-02df28be0e2f,2018-06-11T17:48:46,
2,20.0,1,20,20719,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5257,2855819,e9156d73-fe5a-4799-aa30-02df28be0e2f,2018-06-11T17:48:46,
1,2.0,2,4,20720,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5258,2855803,2ba93f83-9d62-493e-a1f8-7d7271dc5db2,2018-06-11T17:47:47,
2,10.0,2,20,20721,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5258,2855803,2ba93f83-9d62-493e-a1f8-7d7271dc5db2,2018-06-11T17:47:47,
1,20.0,2,40,20722,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5259,2855802,998ccc18-9e05-447b-9291-1f5d3e02b7a6,2018-06-11T17:47:42,
2,20.0,2,40,20723,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5259,2855802,998ccc18-9e05-447b-9291-1f5d3e02b7a6,2018-06-11T17:47:42,
3,20.0,2,40,20724,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5259,2855802,998ccc18-9e05-447b-9291-1f5d3e02b7a6,2018-06-11T17:47:42,
4,20.0,2,40,20725,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5259,2855802,998ccc18-9e05-447b-9291-1f5d3e02b7a6,2018-06-11T17:47:42,
1,20.0,2,40,20726,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5260,2855798,da49e122-4680-45a9-bd99-7b1ee9e64cd2,2018-06-11T17:47:38,
2,20.0,2,40,20727,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5260,2855798,da49e122-4680-45a9-bd99-7b1ee9e64cd2,2018-06-11T17:47:38,
3,5.0,2,10,20728,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5260,2855798,da49e122-4680-45a9-bd99-7b1ee9e64cd2,2018-06-11T17:47:38,
4,5.0,2,10,20729,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5260,2855798,da49e122-4680-45a9-bd99-7b1ee9e64cd2,2018-06-11T17:47:38,
5,5.0,2,10,20730,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5260,2855798,da49e122-4680-45a9-bd99-7b1ee9e64cd2,2018-06-11T17:47:38,
1,20.0,2,40,20731,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5261,2855796,0f06843b-260f-465e-bc84-3ad726c6f708,2018-06-11T17:47:33,
2,20.0,2,40,20732,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5261,2855796,0f06843b-260f-465e-bc84-3ad726c6f708,2018-06-11T17:47:33,
3,5.0,2,10,20733,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5261,2855796,0f06843b-260f-465e-bc84-3ad726c6f708,2018-06-11T17:47:33,
4,5.0,2,10,20734,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5261,2855796,0f06843b-260f-465e-bc84-3ad726c6f708,2018-06-11T17:47:33,
1,20.0,2,40,20735,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5262,2855783,245da689-64ff-43ab-a2ef-1be41b531d67,2018-06-11T17:46:47,
1,20.0,1,20,20736,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5263,2855781,c73e127f-2b4f-4732-9af3-07501504e49e,2018-06-11T17:46:43,
2,20.0,1,20,20737,REACH_UGA_UNHCR_MSNA_Questionnaire_20APR2018,5263,2855781,c73e127f-2b4f-4732-9af3-07501504e49e,2018-06-11T17:46:43,
